date,jackpot_winner,second winner,,,,,,,,jackpot_winner,jnum_1,jwinner_1,jnum_2,jwinner_2,jnum_3,jwinner_3,jnum_4,jwinner_4,j_amt_col,j_num_col
11/5/10,[' '],"[' 1  California', ' 1  New York', ' 2  Texas']",,,,,,,,[' '],,,,,,,,,0,0
11/9/10,[' 1  Ohio'],"[' 2  California', ' 1  Maryland', ' 1  Virginia']",,,,,,,,[' 1  Ohio'],1,OH,,,,,,,25000000,1
11/12/10,[' '],"[' 2  California', ' 2  Massachusetts', ' 1  Missouri', ' 1  New Jersey', ' 2  New York', ' 1  Ohio', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
11/16/10,[' '],"[' 1  Maryland', ' 1  North Carolina', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
11/19/10,[' '],"[' 2  Georgia', ' 1  Massachusetts', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
11/23/10,[' '],"[' 1  California', ' 1  Illinois', ' 1  Michigan', ' 2  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
11/26/10,[' '],"[' 1  Delaware', ' 1  Michigan', ' 2  New York', ' 1  Ohio', ' 1  South Carolina']",,,,,,,,[' '],,,,,,,,,0,0
11/30/10,[' '],"[' 2  California', ' 1  Maryland', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
12/3/10,[' '],"[' 1  California', ' 1  Georgia', ' 1  New Jersey', ' 1  Ohio', ' 1  Pennsylvania', ' 1  South Carolina']",,,,,,,,[' '],,,,,,,,,0,0
12/7/10,[' '],"[' 2  California', ' 1  Maryland', ' 1  New York', ' 1  Pennsylvania']",,,,,,,,[' '],,,,,,,,,0,0
12/10/10,[' '],"[' 2  California', ' 1  Illinois', ' 2  New York', ' 1  Ohio', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
12/14/10,[' '],"[' 3  California', ' 1  Georgia', ' 1  New Jersey', ' 1  New York', ' 1  North Carolina', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
12/17/10,[' '],"[' 1  Kansas', ' 1  Massachusetts', ' 2  New Jersey', ' 1  New York', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
12/21/10,[' '],"[' 4  California', ' 1  Delaware', ' 1  Kentucky', ' 1  Maryland', ' 2  New York', ' 1  North Carolina']",,,,,,,,[' '],,,,,,,,,0,0
12/24/10,[' '],"[' 1  Massachusetts', ' 5  New York', ' 1  Ohio', ' 1  Texas', ' 3  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
12/28/10,[' '],"[' 1  Arizona', ' 1  Arkansas', ' 2  California', ' 1  Connecticut', ' 1  Missouri', ' 2  New Jersey', ' 1  New York', ' 3  Ohio', ' 2  Pennsylvania', ' 1  Texas', ' 1  Vermont', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
12/31/10,[' '],"[' 3  Arizona', ' 2  California', ' 2  Georgia', ' 2  Illinois', ' 1  Maryland', ' 2  New Jersey', ' 5  New York', ' 1  Ohio', ' 1  Oklahoma', ' 1  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
1/4/11,"[' 1  Idaho', ' 1  Washington']","[' 2  Arkansas', ' 10  California', ' 1  Colorado', ' 1  Connecticut', ' 5  Georgia', ' 1  Idaho', ' 4  Illinois', ' 1  Indiana', ' 2  Kentucky', ' 6  Massachusetts', ' 3  Michigan', ' 1  Nebraska', ' 3  New Jersey', ' 11  New York', ' 3  North Carolina', ' 4  Ohio', ' 1  Pennsylvania', ' 2  South Carolina', ' 2  Tennessee', ' 2  Texas', ' 1  Virginia', ' 1  Wisconsin']",,,,,,,,"[' 1  Idaho', ' 1  Washington']",1,ID,1,WA,,,,,380000000,2
1/7/11,[' '],"[' 1  California', ' 1  Georgia', ' 1  Pennsylvania', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
1/11/11,[' '],"[' 1  Georgia', ' 2  New York', ' 1  Wisconsin']",,,,,,,,[' '],,,,,,,,,0,0
1/14/11,[' '],"[' 1  Iowa', ' 1  Michigan', ' 1  New York', ' 1  Oregon', ' 1  Tennessee', ' 2  Texas']",,,,,,,,[' '],,,,,,,,,0,0
1/18/11,[' '],"[' 1  California', ' 1  Illinois', ' 1  New Jersey', ' 1  New York', ' 1  Ohio', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
1/21/11,[' '],"[' 2  California', ' 1  North Carolina', ' 2  Texas', ' 1  Virginia', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
1/25/11,[' '],"[' 2  California', ' 1  Illinois', ' 1  New York', ' 1  Pennsylvania', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
1/28/11,[' '],"[' 1  Arizona', ' 1  California', ' 1  Delaware', ' 1  Kansas', ' 1  North Carolina', ' 1  Pennsylvania', ' 2  Texas']",,,,,,,,[' '],,,,,,,,,0,0
2/1/11,"[' 1  Indiana', ' 1  Michigan']","[' 1  Arizona', ' 1  California', ' 2  Georgia', ' 2  Illinois', ' 1  Massachusetts', ' 1  Michigan']",,,,,,,,"[' 1  Indiana', ' 1  Michigan']",1,IN,1,MI,,,,,91000000,2
2/4/11,[' '],"[' 2  California', ' 1  Illinois', ' 1  Texas', ' 1  Wisconsin']",,,,,,,,[' '],,,,,,,,,0,0
2/8/11,[' '],"[' 1  California', ' 1  Illinois', ' 1  Kentucky', ' 2  New York', ' 1  Oklahoma', ' 1  Texas', ' 1  Virginia', ' 1  Wisconsin']",,,,,,,,[' '],,,,,,,,,0,0
2/11/11,[' '],"[' 1  Georgia', ' 1  Idaho', ' 1  Michigan', ' 2  New Jersey', ' 1  New York', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
2/15/11,[' '],"[' 1  California', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
2/18/11,[' '],"[' 1  Arizona', ' 2  California', ' 2  Maryland', ' 1  New Jersey', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
2/22/11,[' '],"[' 1  California', ' 2  Michigan', ' 3  New York']",,,,,,,,[' '],,,,,,,,,0,0
2/25/11,[' '],"[' 1  Arkansas', ' 1  California', ' 1  Kansas', ' 1  New Jersey', ' 3  New York']",,,,,,,,[' '],,,,,,,,,0,0
3/1/11,[' '],"[' 1  Arizona', ' 2  California', ' 2  New Jersey', ' 1  New York', ' 1  Oregon', ' 1  Tennessee']",,,,,,,,[' '],,,,,,,,,0,0
3/4/11,[' '],"[' 3  California', ' 1  Georgia', ' 1  Maryland', ' 1  Michigan', ' 1  New York', ' 1  Ohio', ' 1  West Virginia']",,,,,,,,[' '],,,,,,,,,0,0
3/8/11,[' '],"[' 1  California', ' 1  Georgia', ' 1  New Jersey', ' 2  New York', ' 1  Texas', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
3/11/11,[' '],"[' 4  California', ' 1  Kansas', ' 1  Michigan', ' 1  New Jersey', ' 3  New York', ' 1  Oregon']",,,,,,,,[' '],,,,,,,,,0,0
3/15/11,[' '],"[' 1  Arkansas', ' 3  California', ' 3  Illinois', ' 1  Indiana', ' 1  Minnesota', ' 1  Nebraska', ' 2  New Jersey', ' 1  North Carolina', ' 1  Ohio', ' 1  Oregon', ' 1  Pennsylvania', ' 1  South Carolina', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
3/18/11,[' '],"[' 1  Georgia', ' 1  Michigan', ' 5  New Jersey', ' 1  Pennsylvania', ' 1  South Carolina', ' 1  Tennessee', ' 2  Texas']",,,,,,,,[' '],,,,,,,,,0,0
3/22/11,[' '],"[' 1  Arizona', ' 5  California', ' 2  Georgia', ' 1  Maryland', ' 1  Massachusetts', ' 2  Michigan', ' 1  Minnesota', ' 1  Nebraska', ' 9  New York', ' 1  Pennsylvania', ' 2  Texas']",,,,,,,,[' '],,,,,,,,,0,0
3/25/11,[' 1  New York'],"[' 5  California', ' 1  Colorado', ' 1  Indiana', ' 2  Kentucky', ' 1  Maryland', ' 1  Massachusetts', ' 1  Michigan', ' 4  New York', ' 2  North Carolina', ' 4  Ohio', ' 1  Oregon', ' 2  Pennsylvania', ' 1  South Carolina', ' 3  Texas', ' 2  Washington', ' 1  West Virginia']",,,,,,,,[' 1  New York'],1,NY,,,,,,,319000000,1
3/29/11,[' '],"[' 1  Georgia', ' 1  New Jersey']",,,,,,,,[' '],,,,,,,,,0,0
4/1/11,[' '],"[' 2  New Jersey', ' 1  Pennsylvania', ' 1  Texas', ' 1  West Virginia']",,,,,,,,[' '],,,,,,,,,0,0
4/5/11,[' '],"[' 1  California', ' 1  Georgia', ' 1  New Jersey', ' 1  North Carolina', ' 1  Tennessee', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
4/8/11,[' '],"[' 2  New York', ' 1  Ohio', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
4/12/11,[' '],"[' 1  California', ' 1  Georgia', ' 1  Massachusetts', ' 1  Michigan', ' 1  New Jersey']",,,,,,,,[' '],,,,,,,,,0,0
4/15/11,[' 1  New York'],"[' 2  California', ' 1  Delaware', ' 1  Illinois', ' 1  Maine', ' 2  New Jersey']",,,,,,,,[' 1  New York'],1,NY,,,,,,,72000000,1
4/19/11,[' '],"[' 1  California', ' 1  Delaware', ' 1  Illinois', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
4/22/11,[' '],"[' 2  California', ' 1  Maryland', ' 1  Massachusetts', ' 1  Missouri', ' 1  New York', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
4/26/11,[' '],"[' 1  Georgia', ' 1  Michigan', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
4/29/11,[' '],"[' 3  California', ' 1  New Jersey', ' 1  New York', ' 2  Pennsylvania']",,,,,,,,[' '],,,,,,,,,0,0
5/3/11,[' 1  California'],"[' 1  California', ' 1  Maryland', ' 1  Massachusetts', ' 1  South Carolina', ' 1  Washington']",,,,,,,,[' 1  California'],1,CA,,,,,,,51000000,1
5/6/11,[' '],"[' 1  California', ' 1  Colorado', ' 1  Massachusetts', ' 1  Missouri', ' 1  New Jersey', ' 1  New Mexico', ' 2  New York']",,,,,,,,[' '],,,,,,,,,0,0
5/10/11,[' '],[' 1  California'],,,,,,,,[' '],,,,,,,,,0,0
5/13/11,[' 1  Michigan'],"[' 1  Georgia', ' 1  Illinois', ' 1  Indiana', ' 1  Massachusetts', ' 1  New Jersey', ' 1  Ohio', ' 1  Wisconsin']",,,,,,,,[' 1  Michigan'],1,MI,,,,,,,27000000,1
5/17/11,[' '],"[' 1  Maryland', ' 1  Pennsylvania']",,,,,,,,[' '],,,,,,,,,0,0
5/20/11,[' '],"[' 1  California', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
5/24/11,[' '],"[' 2  California', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
5/27/11,[' 1  Texas'],"[' 1  California', ' 1  Illinois', ' 1  Massachusetts', ' 1  Michigan', ' 1  Oklahoma']",,,,,,,,[' 1  Texas'],1,TX,,,,,,,35000000,1
5/31/11,[' '],"[' 1  California', ' 1  Idaho']",,,,,,,,[' '],,,,,,,,,0,0
6/3/11,[' '],"[' 1  California', ' 1  Georgia', ' 1  New Jersey']",,,,,,,,[' '],,,,,,,,,0,0
6/7/11,[' '],"[' 1  Illinois', ' 1  New York', ' 1  South Carolina']",,,,,,,,[' '],,,,,,,,,0,0
6/10/11,[' '],"[' 1  Maryland', ' 2  New York', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
6/14/11,[' '],"[' 1  Illinois', ' 2  Maryland', ' 2  Michigan', ' 1  North Carolina', ' 1  Rhode Island']",,,,,,,,[' '],,,,,,,,,0,0
6/17/11,[' '],"[' 1  California', ' 1  Massachusetts', ' 1  Washington', ' D.C.']",,,,,,,,[' '],,,,,,,,,0,0
6/21/11,[' '],"[' 1  Illinois', ' 1  Michigan', ' 1  New York', ' 1  Washington', ' 1  Wisconsin']",,,,,,,,[' '],,,,,,,,,0,0
6/24/11,[' '],"[' 1  Texas', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
6/28/11,[' '],"[' 1  California', ' 1  Connecticut', ' 1  Illinois', ' 1  Michigan']",,,,,,,,[' '],,,,,,,,,0,0
7/1/11,[' 1  Virginia'],"[' 1  California', ' 1  Georgia', ' 1  Indiana', ' 1  Kansas', ' 1  Maryland', ' 1  New York', ' 1  Ohio', ' 1  Washington', ' 1  Wisconsin']",,,,,,,,[' 1  Virginia'],1,VA,,,,,,,105000000,1
7/5/11,[' '],"[' 1  Arizona', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
7/8/11,[' '],"[' 1  California', ' 1  Georgia', ' 1  New Jersey', ' 1  New York', ' 1  Tennessee']",,,,,,,,[' '],,,,,,,,,0,0
7/12/11,[' '],"[' 1  California', ' 1  Iowa', ' 1  Massachusetts', ' 1  Michigan', ' 1  Washington', ' D.C.']",,,,,,,,[' '],,,,,,,,,0,0
7/15/11,[' '],"[' 1  Arizona', ' 1  Tennessee']",,,,,,,,[' '],,,,,,,,,0,0
7/19/11,[' '],"[' 1  California', ' 1  Connecticut', ' 1  Illinois', ' 1  Iowa', ' 1  Michigan', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
7/22/11,[' '],[' 2  California'],,,,,,,,[' '],,,,,,,,,0,0
7/26/11,[' '],"[' 1  California', ' 1  Massachusetts', ' 1  New Jersey', ' 1  New York', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
7/29/11,[' '],"[' 1  California', ' 1  Georgia', ' 1  New Jersey', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
8/2/11,[' '],"[' 1  Kentucky', ' 1  Maryland', ' 1  New Jersey', ' 1  New York', ' 1  Pennsylvania', ' 1  Texas', ' 2  Wisconsin']",,,,,,,,[' '],,,,,,,,,0,0
8/5/11,[' 1  Ohio'],"[' 1  Arizona', ' 1  California', ' 1  Missouri', ' 1  New Jersey', ' 1  New York', ' 1  Wisconsin']",,,,,,,,[' 1  Ohio'],1,OH,,,,,,,99000000,1
8/9/11,[' '],[' 1  California'],,,,,,,,[' '],,,,,,,,,0,0
8/12/11,[' '],"[' 1  California', ' 1  Illinois', ' 1  North Carolina', ' 1  Pennsylvania', ' 2  Texas']",,,,,,,,[' '],,,,,,,,,0,0
8/16/11,[' '],"[' 2  California', ' 1  Connecticut', ' 1  Maryland', ' 2  Washington']",,,,,,,,[' '],,,,,,,,,0,0
8/19/11,[' 1  Massachusetts'],"[' 1  Illinois', ' 1  New Jersey', ' 1  Tennessee', ' 1  Virginia']",,,,,,,,[' 1  Massachusetts'],1,MA,,,,,,,32000000,1
8/23/11,[' '],"[' 1  Arizona', ' 1  Idaho', ' 1  Maryland', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
8/26/11,[' '],"[' 1  Georgia', ' 1  Illinois', ' 1  Kentucky']",,,,,,,,[' '],,,,,,,,,0,0
8/30/11,[' '],"[' 1  California', ' 1  Colorado', ' 1  Minnesota']",,,,,,,,[' '],,,,,,,,,0,0
9/2/11,[' '],[' 1  Michigan'],,,,,,,,[' '],,,,,,,,,0,0
9/6/11,[' '],"[' 2  California', ' 1  New Jersey', ' 1  New York', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
9/9/11,[' '],"[' 5  California', ' 1  Connecticut', ' 1  Georgia', ' 1  New York', ' 1  Pennsylvania', ' 2  Texas']",,,,,,,,[' '],,,,,,,,,0,0
9/13/11,[' '],"[' 1  South Carolina', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
9/16/11,[' '],"[' 1  Arizona', ' 1  California', ' 1  New Jersey', ' 1  New York', ' 1  Ohio', ' 1  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
9/20/11,[' '],"[' 2  California', ' 1  Illinois', ' 2  New York', ' 1  North Carolina']",,,,,,,,[' '],,,,,,,,,0,0
9/23/11,[' '],"[' 1  California', ' 1  Massachusetts', ' 1  New York', ' 1  Virginia', ' 1  West Virginia']",,,,,,,,[' '],,,,,,,,,0,0
9/27/11,[' '],"[' 3  California', ' 1  Illinois', ' 2  New York', ' 2  Ohio', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
9/30/11,"[' 1  California', ' 1  North Carolina']","[' 2  Arizona', ' 3  California', ' 1  Connecticut', ' 1  Michigan', ' 2  New York', ' 1  Ohio', ' 1  Pennsylvania', ' 2  Texas', ' 1  Virginia']",,,,,,,,"[' 1  California', ' 1  North Carolina']",1,CA,1,NC,,,,,113000000,2
10/4/11,[' '],"[' 1  California', ' 1  New York', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
10/7/11,[' '],"[' 1  Michigan', ' 1  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
10/11/11,[' '],[' 1  New Jersey'],,,,,,,,[' '],,,,,,,,,0,0
10/14/11,[' '],"[' 1  Michigan', ' 2  Missouri', ' 1  New Jersey', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
10/18/11,[' '],"[' 1  California', ' 1  New Jersey', ' 1  Pennsylvania', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
10/21/11,[' '],"[' 1  Missouri', ' 2  New Jersey', ' 1  Ohio', ' 1  Pennsylvania']",,,,,,,,[' '],,,,,,,,,0,0
10/25/11,[' '],"[' 3  California', ' 2  New York', ' 1  Pennsylvania']",,,,,,,,[' '],,,,,,,,,0,0
10/28/11,[' '],"[' 1  Arizona', ' 1  Massachusetts', ' 2  Michigan', ' 1  New Jersey', ' 1  New York', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
11/1/11,[' 1  California'],"[' 1  Arizona', ' 2  Kentucky', ' 1  New York', ' 2  Ohio', ' 1  Texas']",,,,,,,,[' 1  California'],1,CA,,,,,,,78000000,1
11/4/11,[' '],"[' 2  California', ' 1  Illinois', ' 1  New Jersey', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
11/8/11,[' '],"[' 1  Illinois', ' 1  Michigan', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
11/11/11,[' '],"[' 2  California', ' 1  Massachusetts', ' 1  Michigan', ' 1  New Jersey', ' 1  Ohio', ' 1  Pennsylvania']",,,,,,,,[' '],,,,,,,,,0,0
11/15/11,[' '],"[' 3  California', ' 1  Georgia', ' 1  New Hampshire', ' 1  Pennsylvania']",,,,,,,,[' '],,,,,,,,,0,0
11/18/11,[' '],"[' 2  California', ' 1  Minnesota', ' 1  Pennsylvania', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
11/22/11,[' '],"[' 1  California', ' 1  Illinois', ' 1  Massachusetts', ' 1  West Virginia']",,,,,,,,[' '],,,,,,,,,0,0
11/25/11,[' '],"[' 1  Maryland', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
11/29/11,[' '],"[' 1  California', ' 1  Georgia', ' 2  New York']",,,,,,,,[' '],,,,,,,,,0,0
12/2/11,[' '],"[' 1  California', ' 1  Michigan', ' 2  New York', ' 1  Ohio', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
12/6/11,[' '],"[' 3  California', ' 1  Indiana', ' 1  Kentucky', ' 2  New York', ' 1  Ohio', ' 1  Pennsylvania', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
12/9/11,[' '],"[' 2  California', ' 1  Illinois', ' 1  Michigan', ' 2  New York', ' 1  Ohio', ' 1  Oregon', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
12/13/11,[' '],"[' 3  California', ' 1  Maryland', ' 1  Massachusetts', ' 1  Missouri', ' 1  New York', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
12/16/11,[' '],"[' 7  California', ' 3  New York', ' 2  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
12/20/11,[' '],"[' 2  California', ' 1  Georgia', ' 1  Illinois', ' 2  Ohio', ' 1  Pennsylvania', ' 2  Texas']",,,,,,,,[' '],,,,,,,,,0,0
12/23/11,[' '],"[' 5  California', ' 1  Connecticut', ' 1  Georgia', ' 1  Illinois', ' 1  Indiana', ' 3  Massachusetts', ' 3  New Jersey', ' 5  New York', ' 3  Ohio', ' 2  Tennessee', ' 3  Texas', ' 1  Virginia', ' 1  Washington', ' 1  Wisconsin']",,,,,,,,[' '],,,,,,,,,0,0
12/27/11,[' 1  New York'],"[' 1  Arizona', ' 3  California', ' 1  Connecticut', ' 1  Georgia', ' 1  Kentucky', ' 3  New Jersey', ' 3  New York', ' 1  Pennsylvania', ' 1  U.S. Virgin Islands', ' 1  West Virginia']",,,,,,,,[' 1  New York'],1,NY,,,,,,,206000000,1
12/30/11,[' '],[' 1  California'],,,,,,,,[' '],,,,,,,,,0,0
1/3/12,[' '],"[' 2  California', ' 2  New York', ' 1  Oregon', ' 1  Wisconsin']",,,,,,,,[' '],,,,,,,,,0,0
1/6/12,[' '],"[' 1  Arkansas', ' 1  California', ' 1  Illinois', ' 1  Massachusetts', ' 2  New York', ' 1  Tennessee']",,,,,,,,[' '],,,,,,,,,0,0
1/10/12,[' '],"[' 2  California', ' 1  Kentucky']",,,,,,,,[' '],,,,,,,,,0,0
1/13/12,[' '],[' 1  California'],,,,,,,,[' '],,,,,,,,,0,0
1/17/12,[' '],"[' 2  California', ' 2  Iowa', ' 1  South Carolina']",,,,,,,,[' '],,,,,,,,,0,0
1/20/12,[' '],"[' 2  California', ' 1  Indiana', ' 1  Kentucky', ' 4  New Jersey']",,,,,,,,[' '],,,,,,,,,0,0
1/24/12,[' 1  Georgia'],"[' 2  California', ' 2  Illinois', ' 1  Kentucky', ' 1  Massachusetts', ' 2  Michigan', ' 1  Oregon', ' 1  Pennsylvania']",,,,,,,,[' 1  Georgia'],1,GA,,,,,,,71000000,1
1/27/12,[' '],"[' 4  California', ' 1  Minnesota', ' 1  New York', ' 1  Texas', ' 1  Wisconsin']",,,,,,,,[' '],,,,,,,,,0,0
1/31/12,[' '],"[' 3  California', ' 1  Illinois', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
2/3/12,[' '],[' 1  Virginia'],,,,,,,,[' '],,,,,,,,,0,0
2/7/12,[' '],"[' 3  California', ' 1  Georgia', ' 1  Minnesota', ' 1  New York', ' 1  Tennessee', ' 1  Virginia', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
2/10/12,[' '],"[' 1  Arizona', ' 1  Illinois', ' 2  North Carolina', ' 2  Ohio', ' 2  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
2/14/12,[' '],"[' 2  California', ' 1  Kentucky', ' 1  Maryland', ' 1  Massachusetts', ' 1  Michigan', ' 2  New York', ' 1  North Carolina', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
2/17/12,[' '],"[' 1  California', ' 1  North Carolina', ' 1  South Carolina', ' 1  Texas', ' 1  Virginia', ' 1  Wisconsin']",,,,,,,,[' '],,,,,,,,,0,0
2/21/12,[' '],"[' 1  Ohio', ' 1  Wisconsin']",,,,,,,,[' '],,,,,,,,,0,0
2/24/12,[' '],"[' 1  California', ' 1  Massachusetts', ' 2  New Jersey', ' 1  New York', ' 1  Ohio', ' 1  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
2/28/12,[' '],"[' 1  Delaware', ' 2  Pennsylvania', ' 1  Tennessee']",,,,,,,,[' '],,,,,,,,,0,0
3/2/12,[' '],"[' 1  Arizona', ' 2  California', ' 1  Georgia', ' 2  Illinois', ' 1  Louisiana', ' 2  New Jersey', ' 1  New York', ' 2  Pennsylvania', ' 1  South Carolina']",,,,,,,,[' '],,,,,,,,,0,0
3/6/12,[' '],"[' 1  California', ' 1  Georgia', ' 1  Illinois', ' 2  Michigan', ' 1  Pennsylvania', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
3/9/12,[' '],"[' 3  California', ' 1  Colorado', ' 2  Georgia', ' 1  Maryland', ' 1  Michigan', ' 1  New Hampshire', ' 2  New York', ' 1  Pennsylvania', ' 1  Rhode Island', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
3/13/12,[' '],"[' 3  California', ' 1  Illinois', ' 1  Massachusetts', ' 1  New Jersey', ' 1  New York', ' 2  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
3/16/12,[' '],"[' 3  California', ' 2  New York', ' 2  Texas']",,,,,,,,[' '],,,,,,,,,0,0
3/20/12,[' '],"[' 21  California', ' 1  Idaho', ' 1  Illinois', ' 2  Indiana', ' 3  Kentucky', ' 1  Maryland', ' 3  Massachusetts', ' 9  Michigan', ' 2  Missouri', ' 5  New Jersey', ' 8  New York', ' 2  Ohio', ' 2  Pennsylvania', ' 1  South Carolina', ' 1  Tennessee', ' 4  Texas', ' 1  Vermont', ' 1  Wisconsin']",,,,,,,,[' '],,,,,,,,,0,0
3/23/12,[' '],"[' 1  Arkansas', ' 7  California', ' 1  Georgia', ' 1  Idaho', ' 5  Illinois', ' 2  Louisiana', ' 2  Maryland', ' 1  Massachusetts', ' 1  Missouri', ' 2  New Hampshire', ' 3  New Jersey', ' 6  New York', ' 1  Oklahoma', ' 1  Pennsylvania', ' 1  South Dakota', ' 1  Texas', ' 1  Washington', ' 2  Wisconsin']",,,,,,,,[' '],,,,,,,,,0,0
3/27/12,[' '],"[' 9  California', ' 1  Colorado', ' 2  Illinois', ' 2  Maryland', ' 2  Michigan', ' 1  Missouri', ' 1  Montana', ' 2  New Jersey', ' 11  New York', ' 2  North Carolina', ' 2  Ohio', ' 2  Pennsylvania', ' 1  South Carolina', ' 2  Texas', ' 1  Vermont', ' 1  Virginia', ' 3  Washington', ' 1  Washington', ' D.C.', ' 1  West Virginia']",,,,,,,,[' '],,,,,,,,,0,0
3/30/12,"[' 1  Illinois', ' 1  Kansas', ' 1  Maryland']","[' 3  Arizona', ' 1  Arkansas', ' 29  California', ' 2  Colorado', ' 1  Connecticut', ' 1  Delaware', ' 6  Georgia', ' 2  Idaho', ' 12  Illinois', ' 1  Indiana', ' 1  Kansas', ' 4  Kentucky', ' 2  Louisiana', ' 4  Maryland', ' 5  Massachusetts', ' 6  Michigan', ' 4  Minnesota', ' 1  Missouri', ' 5  New Jersey', ' 1  New Mexico', ' 17  New York', ' 4  North Carolina', ' 10  Ohio', ' 1  Oklahoma', ' 5  Pennsylvania', ' 1  Rhode Island', ' 1  South Carolina', ' 1  South Dakota', ' 2  Tennessee', ' 14  Texas', ' 5  Virginia', ' 5  Washington', ' 1  West Virginia', ' 3  Wisconsin']",,,,,,,,"[' 1  Illinois', ' 1  Kansas', ' 1  Maryland']",1,IL,1,KS,1,MD,,,656000000,3
4/3/12,[' '],"[' 1  Pennsylvania', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
4/6/12,[' '],"[' 2  California', ' 1  Louisiana', ' 1  Massachusetts', ' 1  New Jersey', ' 1  New York', ' 1  North Carolina', ' 1  Pennsylvania', ' 1  Vermont']",,,,,,,,[' '],,,,,,,,,0,0
4/10/12,[' '],"[' 1  Illinois', ' 6  Louisiana', ' 1  New York', ' 1  North Carolina']",,,,,,,,[' '],,,,,,,,,0,0
4/13/12,[' '],"[' 1  Arkansas', ' 1  California', ' 1  Delaware', ' 1  Illinois', ' 1  Michigan', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
4/17/12,[' '],"[' 1  Georgia', ' 1  Illinois', ' 1  Kentucky', ' 2  Michigan', ' 2  New Jersey', ' 1  Pennsylvania']",,,,,,,,[' '],,,,,,,,,0,0
